V001_StudentID,V002_MatriculaID,V003_CohorteIngreso,V004_AnioIngreso,V005_SemestreIngreso,V006_Edad,V007_Genero,V008_Distrito,V009_NivelSocioeconomico,V010_ColegioProc,V011_TipoIngreso,V012_Facultad,V013_Carrera,V014_CicloActual,V015_CreditosAprobados,V016_CreditosCicloActual,V017_PPA,V018_PPC,V019_CursosDesaprobadosHist,V020_CursosRepetidosActual,V021_TasaAprobacionHist,V022_EstadoMatricula,V023_PensionMensual,V024_BecaTipo,V025_BecaMonto,V026_MoraPensionDias,V027_DeudaPendienteMatricula,V028_TrabajaActualmente,V029_IngresoLaboralMensual,V030_HorasTrabajoSemana,V031_TasaAsistenciaPct,V032_HorasEstudioSemana,V033_HorasLMS_Semana,V034_AccesosLMS_Semana,V035_TareasEntregadasPct,V036_ParticipacionForos,V037_VisitasBiblioteca_Mes,V038_VisitasTutoria,V039_ActividadesExtracurr,V040_GruposEstudio,V041_IndiceBienestarMental,V042_IndiceBienestarFisico,V043_VisitasPsicologia,V044_VisitasCentroSalud,V045_IndiceEstresPercibido,V046_SatisfaccionGeneral,V047_SatisfaccionDocentes,V048_SatisfaccionServicios,V049_NPS_Universidad,V050_UsoAppUPIE,V051_SesionesApp_Semana,V052_MinutosVideo_Semana,V053_TokensForoTexto,V054_SentimientoForoNLP,V055_RatioAlumnoDocente,V056_TamañoClase,V057_DocentesTCpct,V058_ConveniosEmpresa,V059_PracticasProfesionales,V060_OfertaPracticasRecibidas,V061_MentoriaSesiones,V062_ServiciosCarreraUso,V063_TasaEmpleabilidadCarrera,V064_SalarioPrimerEmpleo,V065_RedExalumnosActivo,V066_DonacionEgresado,V067_RiesgoDesercionPCA1,V068_EmbeddingSimilitudEstudiante,V069_InstrumentoPandemia,V070_DriftScoreCohorte,V071_FoldCV_K5,V072_ConfidenceScoreDesercion,V073_PesoSMOTE_Desercion,V074_SHAP_MoraPension,V075_DesercionBinario,V076_RiesgoAcademicoAlto,V077_SegmentoRetencion,V078_TutoriasRecomendadas
UPIE-06002,MAT-06002,2017-II,2017,II,33,M,San Borja,C,Privado elite,Directivo,Ingeniería,Ing. Electrónica,5,67,19,11.66,15.19,1,0,0.865,Egresado,1049.49,Beca total,1049.49,0,0.0,0,0.0,0,91.9,26.6,11.8,12,84.4,9,1,2,4,2,67.1,75.1,0,4,21.2,97.1,85.0,58.8,70,1,7,55.8,126,0.5363,24.1,15,0.553,19,0,0,2,0,0.732,3140.44,0,0.0,-0.144,0.7569,0,0.1488,1,0.4684,1.0,0.011,0,0,En seguimiento,0
UPIE-06003,MAT-06003,2024-I,2024,I,17,M,Los Olivos,D,Privado elite,Traslado externo,Humanidades,Traducción,5,76,13,10.58,15.02,6,0,0.707,Activo,573.63,Sin beca,0.0,0,0.0,0,0.0,0,94.0,32.2,12.7,8,61.6,0,2,1,0,1,70.5,94.7,0,1,39.2,59.2,91.3,80.9,88,0,0,42.6,42,-0.0793,19.9,28,0.353,14,0,0,1,0,0.665,0.0,0,0.0,-0.2175,0.7146,0,0.039,2,0.5683,1.0,-0.0887,0,1,En seguimiento,0
UPIE-06004,MAT-06004,2018-I,2018,I,46,M,San Isidro,D,Privado,Examen regular,Arquitectura,Diseño Gráfico,2,33,16,13.62,17.35,0,0,0.983,Activo,784.34,Sin beca,0.0,0,0.0,1,888.84,48,74.7,24.2,15.8,16,100.0,1,2,1,4,1,71.2,95.0,0,0,11.9,68.6,61.9,88.2,83,0,0,190.4,46,0.4514,32.0,20,0.365,16,0,0,6,1,0.607,0.0,0,0.0,-0.2741,0.8335,0,0.0628,3,0.4345,1.0,0.0127,0,0,En seguimiento,0
UPIE-06005,MAT-06005,2018-I,2018,I,20,F,Otro,C,Nacional,Examen regular,Ciencias de la Salud,Nutrición,1,13,12,15.3,10.35,0,0,0.941,Activo,806.58,Sin beca,0.0,0,0.0,0,0.0,0,70.3,26.6,5.2,8,85.2,6,1,1,4,0,64.3,55.4,1,1,54.5,63.8,100.0,100.0,66,1,7,88.5,97,0.3889,32.1,26,0.496,11,0,0,3,0,0.752,0.0,1,143.65,-0.0267,0.5949,0,0.0698,4,0.4349,1.0,-0.0079,0,0,En seguimiento,1
UPIE-06006,MAT-06006,2023-I,2023,I,41,F,Otro,B,Privado,Examen regular,Ciencias de la Salud,Nutrición,5,80,17,11.01,16.86,3,0,0.893,Activo,2063.37,Sin beca,0.0,15,706.59,0,0.0,0,80.2,31.1,7.1,11,92.7,5,1,1,3,3,38.4,93.5,1,1,22.3,68.9,60.7,75.0,42,0,0,29.0,100,0.8474,24.5,27,0.509,14,1,3,2,1,0.683,0.0,0,0.0,-0.181,0.8026,0,0.1899,0,0.99,1.0,0.1015,0,0,En seguimiento,0
UPIE-06007,MAT-06007,2017-II,2017,II,41,M,SJL,C,Otro,Examen regular,Negocios,Marketing,8,124,13,14.47,15.94,0,0,0.874,Activo,1258.91,Sin beca,0.0,0,0.0,0,0.0,0,81.8,18.6,4.3,14,81.5,1,1,2,2,1,34.3,71.8,0,1,60.0,66.0,80.1,100.0,38,0,0,77.8,57,0.6436,33.0,22,0.561,11,0,0,4,0,0.655,0.0,1,32.53,-0.1102,0.8078,0,0.155,1,0.5965,1.0,0.0596,0,0,Comprometido,2
UPIE-06008,MAT-06008,2017-I,2017,I,34,F,VES,D,Privado elite,Examen regular,Ingeniería,Ing. Civil,8,110,13,12.57,13.14,0,1,0.892,Egresado,561.48,Sin beca,0.0,0,0.0,1,939.29,37,71.7,27.8,10.1,13,96.2,2,0,0,2,4,66.9,82.9,0,1,57.8,52.5,71.4,55.8,-6,0,0,57.4,59,0.0994,18.0,28,0.314,1,1,1,0,0,0.877,2106.66,0,0.0,0.0657,0.6774,0,0.239,2,0.4368,1.0,-0.0268,1,0,En seguimiento,4
UPIE-06009,MAT-06009,2024-II,2024,II,31,M,La Molina,C,Privado,Traslado externo,Ingeniería,Ing. Civil,4,53,20,8.34,15.86,4,0,0.796,Activo,924.12,PRONABEC,785.5,30,1060.62,1,1044.09,21,98.3,21.1,8.0,9,97.0,5,3,6,4,1,69.0,83.8,1,1,44.4,50.7,74.4,80.4,14,1,3,58.9,87,0.6745,34.8,49,0.365,17,0,0,1,0,0.588,0.0,0,0.0,-0.0081,0.6229,0,0.0776,3,0.6163,1.0,0.1588,0,1,Vulnerable,1
UPIE-06010,MAT-06010,2018-I,2018,I,34,F,Magdalena,B,Nacional,Traslado externo,Ingeniería,Ing. Sistemas,8,137,17,12.23,11.76,0,1,0.9,Reserva,1446.68,Sin beca,0.0,0,0.0,1,2064.84,9,63.7,20.7,12.4,4,81.8,2,2,0,2,1,96.5,84.5,1,1,39.5,100.0,85.4,64.8,23,0,0,113.2,51,1.0,27.1,39,0.664,22,1,1,5,0,0.625,0.0,1,517.1,-0.0322,0.669,0,0.1254,4,0.5173,1.0,0.0334,0,0,En seguimiento,1
UPIE-06011,MAT-06011,2018-II,2018,II,39,M,Miraflores,C,Nacional,Beca PRONABEC,Ingeniería,Ing. Civil,3,42,13,13.51,14.23,0,0,0.949,Activo,717.04,Beca parcial,388.23,0,0.0,1,3332.4,36,60.9,21.4,8.2,11,93.6,4,2,2,1,1,57.5,82.7,0,5,40.8,66.9,84.4,76.2,40,0,0,230.7,72,0.4644,33.9,37,0.72,7,0,0,6,1,0.706,0.0,0,0.0,0.0443,0.6509,0,0.1911,0,0.4762,1.0,-0.0004,0,0,En seguimiento,2
UPIE-06012,MAT-06012,2020-II,2020,II,50,F,Otro,C,Privado,Examen regular,Negocios,Economía,3,46,21,10.77,13.86,3,0,0.88,Egresado,1691.6,Beca total,1691.6,0,0.0,0,0.0,0,67.4,27.7,8.9,8,93.6,6,3,2,1,1,65.7,83.9,0,3,79.5,74.3,72.6,60.7,25,1,3,30.5,103,0.2095,34.9,30,0.608,22,0,0,4,0,0.747,4543.49,1,340.41,-0.0325,0.6662,1,0.2322,1,0.6355,1.0,0.0117,0,1,En seguimiento,3
UPIE-06013,MAT-06013,2019-II,2019,II,47,M,Pueblo Libre,C,Nacional,Examen regular,Negocios,Administración,4,64,13,15.27,14.36,0,0,0.924,Separado,1694.44,Sin beca,0.0,0,0.0,1,1100.6,18,81.3,11.1,9.7,16,96.4,1,0,1,3,1,89.2,70.0,1,1,40.6,71.4,82.0,55.2,56,1,9,64.1,41,0.4506,29.0,43,0.348,16,1,2,2,0,0.613,0.0,1,87.2,-0.1592,0.7595,0,0.0528,2,0.7115,1.0,-0.0363,0,0,Comprometido,1
UPIE-06014,MAT-06014,2022-II,2022,II,16,F,Surco,C,Nacional,Examen regular,Ingeniería,Ing. Civil,10,175,19,15.51,10.1,0,1,1.0,Reserva,1513.15,Sin beca,0.0,90,4006.27,1,6947.13,28,90.8,14.1,8.4,13,100.0,8,1,1,2,2,72.2,60.1,0,0,33.0,72.3,100.0,71.1,93,1,7,238.9,103,0.3453,34.0,27,0.645,4,0,0,2,0,0.764,0.0,0,0.0,-0.1974,0.7741,0,0.0806,3,0.4391,1.0,0.4553,0,0,En seguimiento,1
UPIE-06015,MAT-06015,2019-I,2019,I,40,F,San Borja,C,Privado,Examen regular,Negocios,Contabilidad,4,61,19,10.7,14.64,3,0,0.792,Activo,1160.31,Sin beca,0.0,0,0.0,0,0.0,0,72.3,18.3,4.4,12,78.6,0,3,4,1,2,42.9,79.8,1,0,22.1,66.8,67.4,72.2,75,1,10,159.6,33,0.5969,29.1,39,0.452,14,0,0,0,1,0.633,0.0,0,0.0,-0.0609,0.6776,0,0.1612,4,0.4437,1.0,0.0028,0,1,En seguimiento,1
UPIE-06016,MAT-06016,2019-II,2019,II,30,F,SJL,B,Privado,Examen regular,Ingeniería,Ing. Industrial,2,29,15,15.35,12.57,0,0,0.972,Activo,2529.69,Sin beca,0.0,0,0.0,1,2589.5,29,76.2,18.9,4.9,9,100.0,0,0,2,2,3,82.3,92.0,0,0,30.0,97.6,64.4,18.5,89,0,0,75.5,41,0.8776,23.4,29,0.485,16,0,0,2,0,0.679,0.0,0,0.0,-0.2158,0.6917,0,0.0865,0,0.5205,1.0,0.0447,0,0,Comprometido,0
UPIE-06017,MAT-06017,2024-I,2024,I,17,NB,SJL,C,Privado,Traslado externo,Ciencias de la Salud,Enfermería,2,35,12,17.31,14.28,0,0,1.0,Desertor,1168.52,Beca total,1168.52,0,0.0,0,0.0,0,97.2,10.1,4.9,12,100.0,2,1,3,4,2,72.5,71.4,0,2,30.2,83.3,68.9,100.0,-18,1,4,138.4,67,0.9209,31.6,54,0.54,16,0,0,0,1,0.877,0.0,1,337.3,-0.106,0.8143,0,0.0452,1,0.5557,5.0,-0.0389,0,0,Estrella,2
UPIE-06018,MAT-06018,2017-I,2017,I,43,F,SJL,B,Nacional,Convenio empresa,Ingeniería,Ing. Sistemas,8,109,21,12.82,12.97,2,1,0.876,Activo,1994.08,Sin beca,0.0,0,0.0,1,4011.5,10,85.0,25.0,7.9,14,91.0,4,1,1,0,1,95.3,82.6,0,5,37.9,78.1,52.7,97.3,12,0,0,80.4,81,0.6496,29.1,31,0.309,5,1,2,4,0,0.649,0.0,0,0.0,-0.0891,0.756,0,0.13,2,0.8278,1.0,-0.0356,0,0,Comprometido,1
UPIE-06019,MAT-06019,2022-I,2022,I,41,F,Los Olivos,A,Privado elite,Examen regular,Negocios,Administración,10,170,13,12.96,14.72,2,0,0.834,Activo,2901.27,Beca total,2901.27,0,0.0,1,963.23,32,65.4,17.6,4.9,10,82.2,3,1,0,2,0,76.0,93.6,4,1,36.0,77.8,83.0,100.0,73,0,0,124.0,72,0.6915,27.5,28,0.481,11,0,0,3,0,0.684,0.0,1,408.25,0.0069,0.7198,0,0.2225,3,0.6251,1.0,-0.0643,0,0,En seguimiento,0
UPIE-06020,MAT-06020,2022-II,2022,II,42,F,San Miguel,C,Nacional,Directivo,Negocios,Economía,2,35,17,15.87,16.33,0,0,1.0,Activo,997.4,Sin beca,0.0,0,0.0,0,0.0,0,98.5,17.1,5.9,17,87.2,1,4,1,2,2,69.0,63.4,0,0,74.1,47.1,97.4,87.1,72,1,5,120.0,39,0.5343,32.4,22,0.625,5,1,1,1,1,0.803,0.0,1,368.01,-0.038,0.6996,0,0.1046,4,0.6892,1.0,-0.0905,0,0,Estrella,1
UPIE-06021,MAT-06021,2019-I,2019,I,44,F,La Molina,C,Nacional,Examen regular,Derecho,Derecho,4,63,16,13.08,15.08,0,0,0.917,Reserva,1170.79,PRONABEC,995.17,0,0.0,0,0.0,0,84.5,13.1,9.1,17,90.6,5,2,1,2,3,35.4,52.1,1,2,85.8,67.1,78.7,24.4,66,0,0,108.9,94,0.5037,24.3,54,0.75,10,0,0,6,1,0.362,0.0,1,550.93,0.0353,0.6772,0,0.0837,0,0.595,1.0,0.0009,1,0,Comprometido,1
UPIE-06022,MAT-06022,2022-I,2022,I,28,F,SJL,A,Nacional,Examen regular,Humanidades,Traducción,1,14,17,6.73,16.38,1,0,0.867,Activo,2918.58,Beca total,2918.58,15,1661.31,0,0.0,0,79.0,27.6,15.8,20,77.5,2,3,0,1,2,62.7,78.7,0,4,43.4,78.3,82.6,50.3,-10,1,2,141.4,70,0.3309,30.3,42,0.363,11,0,0,1,0,0.556,0.0,1,118.33,-0.0382,0.7872,0,0.138,1,0.6683,1.0,0.0496,0,1,Vulnerable,4
UPIE-06023,MAT-06023,2020-II,2020,II,33,M,Los Olivos,C,Nacional,Examen regular,Ingeniería,Ing. Civil,1,13,15,11.01,14.38,5,0,0.748,Egresado,1333.42,Beca parcial,773.5,30,716.71,0,0.0,0,60.3,9.7,3.1,19,71.0,1,2,3,2,4,82.9,51.6,0,2,5.0,53.2,100.0,70.1,73,0,0,139.9,53,0.2393,21.9,52,0.493,2,1,0,0,0,0.65,1383.83,1,20.1,-0.1072,0.6827,1,0.0169,2,0.7858,1.0,0.1812,0,0,En seguimiento,0
UPIE-06024,MAT-06024,2019-II,2019,II,46,F,Surco,C,Privado,Examen regular,Ingeniería,Ing. Civil,2,34,12,12.89,11.83,3,2,0.798,Activo,1735.37,PRONABEC,1475.06,0,0.0,1,5850.16,11,91.7,23.9,9.5,6,84.0,0,2,1,1,1,45.5,65.2,0,0,29.0,100.0,62.3,72.8,52,1,4,70.2,46,1.0,20.7,51,0.666,7,0,0,3,1,0.664,0.0,0,0.0,-0.1284,0.6712,0,0.0013,3,0.7888,1.0,0.0081,0,0,Comprometido,0
UPIE-06025,MAT-06025,2020-I,2020,I,28,M,VES,A,Privado,Convenio empresa,Humanidades,Psicología,4,67,14,15.26,10.81,1,1,0.875,Activo,3923.3,Beca parcial,1366.4,0,0.0,1,3014.14,43,67.2,16.7,5.1,12,81.3,1,2,1,2,3,69.8,67.7,1,1,74.0,80.5,67.8,46.5,39,1,2,299.4,53,0.5814,27.1,52,0.636,17,0,0,3,0,0.699,0.0,1,63.58,-0.0536,0.6318,1,0.2304,4,0.3627,1.0,-0.0275,0,0,En seguimiento,2
UPIE-06026,MAT-06026,2020-II,2020,II,38,F,Surco,B,Nacional,Examen regular,Ingeniería,Ing. Industrial,9,131,12,9.62,10.71,2,2,0.912,Activo,1515.29,Convenio,980.88,15,492.66,0,0.0,0,63.7,11.5,8.5,13,100.0,4,0,1,2,1,85.3,67.1,1,0,61.4,77.2,90.3,69.8,-5,1,11,131.2,63,0.7819,21.8,24,0.631,9,0,0,2,0,0.837,0.0,0,0.0,-0.0491,0.5782,1,0.0048,0,0.5415,1.0,0.0758,0,1,Vulnerable,2
UPIE-06027,MAT-06027,2020-I,2020,I,45,M,Miraflores,C,Nacional,Directivo,Negocios,Administración,8,113,13,10.53,10.31,8,2,0.644,Activo,1075.11,Sin beca,0.0,0,0.0,0,0.0,0,82.3,9.0,9.0,8,76.8,6,3,0,4,1,77.8,75.2,0,1,22.5,36.8,62.7,80.6,71,1,5,93.4,88,-0.0928,31.9,46,0.717,10,1,2,1,1,0.953,0.0,0,0.0,0.0043,0.7396,1,0.0239,1,0.2659,1.0,0.0252,1,1,En seguimiento,4
UPIE-06028,MAT-06028,2024-I,2024,I,21,F,Pueblo Libre,C,Nacional,Examen regular,Negocios,Administración,2,29,21,12.22,18.33,1,0,0.938,Reserva,1694.68,Sin beca,0.0,0,0.0,0,0.0,0,83.1,13.7,5.7,9,100.0,5,0,2,3,3,37.1,70.9,1,2,64.2,96.7,56.0,76.9,42,1,8,106.0,103,0.8846,32.9,50,0.377,5,0,0,2,0,0.933,0.0,1,391.27,0.0015,0.7083,0,0.0629,2,0.4926,1.0,-0.0483,1,0,Comprometido,1
UPIE-06029,MAT-06029,2018-II,2018,II,46,M,Otro,B,Privado elite,Examen regular,Derecho,Derecho,1,16,16,16.01,14.49,1,0,0.947,Egresado,1730.73,Sin beca,0.0,30,1622.66,0,0.0,0,92.9,20.1,3.2,11,94.0,3,3,1,2,0,45.4,88.8,1,2,58.9,52.7,78.5,90.2,81,0,0,365.7,71,0.5253,22.2,32,0.372,24,0,0,3,0,0.806,1207.31,1,32.13,-0.093,0.804,0,0.1211,3,0.4892,1.0,0.2579,0,0,Comprometido,1
UPIE-06030,MAT-06030,2019-II,2019,II,51,M,Surco,A,Nacional,Convenio empresa,Ingeniería,Ing. Industrial,8,112,14,15.37,12.03,0,0,1.0,Reserva,3224.72,Sin beca,0.0,0,0.0,1,2438.09,41,78.4,2.0,10.1,16,100.0,1,1,0,2,0,63.4,75.2,0,0,57.8,61.8,75.7,39.2,-5,0,0,106.1,41,0.4544,25.6,50,0.491,15,0,0,3,1,0.629,0.0,0,0.0,-0.0189,0.8082,0,0.1001,4,0.6676,1.0,-0.0587,0,0,Comprometido,2
UPIE-06031,MAT-06031,2023-II,2023,II,32,M,Lince,D,Nacional,Examen regular,Negocios,Marketing,5,86,20,9.05,17.63,4,0,0.776,Activo,660.79,PRONABEC,561.67,0,0.0,0,0.0,0,76.9,13.8,3.1,12,88.7,3,4,1,3,1,90.8,68.9,0,2,49.1,63.7,73.4,72.2,2,0,0,80.5,64,0.2256,23.8,15,0.546,4,0,0,1,0,0.617,0.0,1,30.69,0.0021,0.7318,0,0.0227,0,0.3456,1.0,-0.0195,1,1,Vulnerable,2
UPIE-06032,MAT-06032,2021-I,2021,I,37,M,Surco,D,Privado,Beca PRONABEC,Humanidades,Traducción,8,133,13,11.49,13.8,1,0,0.986,Reserva,872.0,Sin beca,0.0,0,0.0,1,2115.68,35,74.0,28.2,0.0,11,94.1,2,2,2,0,3,73.3,83.9,0,1,46.7,100.0,81.6,58.9,4,0,0,129.2,46,0.7287,23.8,17,0.353,17,0,0,4,1,0.554,0.0,0,0.0,0.1546,0.6596,1,0.1391,1,0.5597,1.0,-0.0001,0,0,En seguimiento,5
UPIE-06033,MAT-06033,2022-II,2022,II,49,M,Callao,C,Nacional,Examen regular,Ciencias de la Salud,Fisioterapia,1,17,15,11.63,12.15,5,0,0.75,Activo,757.12,Beca parcial,387.44,0,0.0,1,568.41,41,91.8,21.1,7.4,10,82.6,2,0,1,1,2,43.9,76.2,2,2,23.5,82.6,67.7,36.6,-14,0,0,384.9,74,1.0,34.7,50,0.475,18,0,0,1,0,0.504,0.0,0,0.0,-0.1085,0.7637,0,0.2842,2,0.319,1.0,-0.0371,0,0,En seguimiento,1
UPIE-06034,MAT-06034,2021-II,2021,II,18,F,VES,B,Otro,Traslado externo,Ingeniería,Ing. Electrónica,3,43,21,10.23,17.55,1,0,0.923,Activo,2127.69,Sin beca,0.0,0,0.0,0,0.0,0,95.2,24.0,3.5,20,92.4,4,2,1,1,1,85.9,79.8,0,0,52.3,84.6,84.7,100.0,32,0,0,136.5,84,0.8578,30.2,32,0.337,5,0,0,2,0,0.785,0.0,0,0.0,-0.0725,0.727,1,0.0823,3,0.5696,1.0,-0.0333,0,1,En seguimiento,2
UPIE-06035,MAT-06035,2024-II,2024,II,45,F,San Isidro,C,Nacional,Examen regular,Negocios,Marketing,5,77,15,12.81,8.92,0,1,0.903,Activo,1295.0,Beca total,1295.0,0,0.0,1,5992.49,43,96.1,20.7,7.3,11,100.0,3,3,1,2,0,51.6,88.0,3,1,29.4,92.3,51.6,64.3,58,1,5,60.8,56,1.0,32.3,31,0.529,1,0,0,2,0,0.788,0.0,0,0.0,-0.1195,0.5728,0,0.3141,4,0.3907,1.0,0.0055,0,0,Comprometido,1
UPIE-06036,MAT-06036,2019-II,2019,II,35,M,San Miguel,A,Nacional,Traslado externo,Negocios,Marketing,8,129,21,11.9,5.1,4,2,0.858,Activo,3199.73,Sin beca,0.0,0,0.0,0,0.0,0,50.2,22.9,7.5,12,79.4,2,2,1,2,1,54.5,48.7,1,0,46.6,48.5,76.0,27.7,71,1,5,153.1,60,0.2296,28.3,50,0.381,1,0,0,7,0,0.542,0.0,0,0.0,0.0184,0.6753,0,0.2155,0,0.7619,1.0,-0.0542,0,0,En seguimiento,2
UPIE-06037,MAT-06037,2017-I,2017,I,44,M,San Isidro,D,Nacional,Examen regular,Negocios,Marketing,3,45,18,11.61,16.97,4,0,0.822,Egresado,640.39,Sin beca,0.0,180,2136.64,0,0.0,0,97.2,23.4,4.0,18,76.8,3,2,0,1,1,63.5,64.3,0,3,55.9,59.6,42.9,76.4,54,0,0,269.8,68,0.6447,31.4,37,0.434,7,0,0,2,0,0.816,3967.58,1,1270.36,0.1272,0.6743,0,0.0496,1,0.6032,1.0,0.9549,1,0,En crisis,3
UPIE-06038,MAT-06038,2022-II,2022,II,41,M,Otro,C,Nacional,Examen regular,Derecho,Derecho,6,78,13,15.63,13.91,0,0,0.947,Activo,1218.81,Beca parcial,390.57,15,439.03,0,0.0,0,74.9,19.1,7.3,13,86.6,5,3,0,3,0,40.4,67.6,0,0,40.1,73.2,63.7,78.4,-6,1,4,134.3,83,0.5962,21.9,48,0.494,12,1,1,4,0,0.915,0.0,0,0.0,-0.0274,0.6043,0,0.2268,2,0.7033,1.0,0.1079,0,0,En seguimiento,1
UPIE-06039,MAT-06039,2018-II,2018,II,51,F,San Isidro,A,Privado,Examen regular,Derecho,Derecho,3,41,18,15.53,13.34,0,0,0.903,Separado,4377.7,Sin beca,0.0,0,0.0,1,1479.54,9,75.8,26.2,15.0,14,84.3,5,1,0,3,0,75.2,61.9,1,0,46.4,82.4,90.6,35.2,-13,1,6,209.4,80,0.6897,34.0,29,0.471,10,0,0,1,1,0.55,0.0,0,0.0,-0.1229,0.718,0,0.0678,3,0.7907,1.0,0.0307,0,0,Comprometido,2
UPIE-06040,MAT-06040,2023-I,2023,I,34,F,Otro,B,Otro,Traslado externo,Negocios,Contabilidad,3,53,20,11.41,14.71,6,0,0.664,Activo,1280.16,Beca parcial,571.45,0,0.0,0,0.0,0,71.7,18.9,10.1,10,67.2,4,4,2,3,0,68.0,75.2,0,2,49.2,74.4,64.0,57.8,36,0,0,82.0,66,0.6217,18.6,24,0.697,7,0,0,5,1,0.694,0.0,0,0.0,-0.016,0.6778,0,0.0424,4,0.5515,1.0,-0.0037,0,0,En seguimiento,3
UPIE-06041,MAT-06041,2022-I,2022,I,36,F,Otro,A,Nacional,Traslado externo,Derecho,Derecho,9,143,20,9.14,13.85,6,0,0.716,Activo,4161.46,Sin beca,0.0,0,0.0,1,2692.51,44,87.7,16.9,5.6,12,84.5,3,2,1,2,0,64.1,98.2,0,2,34.4,100.0,80.3,77.1,-3,1,6,209.2,78,0.9015,24.6,17,0.363,1,0,0,3,1,0.848,0.0,0,0.0,-0.1227,0.6995,0,0.0183,0,0.5736,1.0,-0.0135,1,1,Vulnerable,1
UPIE-06042,MAT-06042,2023-II,2023,II,32,M,Otro,A,Nacional,Examen regular,Negocios,Administración,1,16,21,8.45,12.65,3,0,0.789,Activo,3132.35,Sin beca,0.0,0,0.0,1,2236.99,8,45.0,27.3,10.5,17,76.1,4,1,1,3,2,79.9,73.7,1,1,29.4,64.3,87.2,93.2,18,1,3,197.8,92,0.3683,31.6,17,0.388,0,1,2,2,1,0.763,0.0,0,0.0,0.0583,0.6913,0,0.1035,1,0.644,1.0,-0.0011,0,1,Vulnerable,1
UPIE-06043,MAT-06043,2021-II,2021,II,35,M,Magdalena,B,Privado,Convenio empresa,Ciencias de la Salud,Fisioterapia,8,104,13,12.24,12.99,2,2,0.887,Activo,1694.16,Beca parcial,929.77,15,783.57,1,3353.62,9,62.5,15.1,7.6,14,71.6,2,0,2,2,1,63.1,64.3,0,2,37.4,62.2,60.9,73.6,42,1,6,152.1,63,0.3912,28.5,46,0.416,20,0,0,2,0,0.694,0.0,0,0.0,-0.0951,0.7503,1,0.083,2,0.758,1.0,0.1188,0,0,En seguimiento,0
UPIE-06044,MAT-06044,2024-II,2024,II,18,M,SJL,B,Nacional,Beca PRONABEC,Ingeniería,Ing. Industrial,10,164,19,7.54,16.21,7,0,0.66,Activo,1359.27,Beca parcial,853.04,0,0.0,1,10242.14,20,78.2,23.8,5.0,10,59.7,3,4,2,1,1,84.9,77.5,2,0,74.2,89.1,50.8,86.8,42,1,5,152.8,63,0.4811,27.9,42,0.644,10,0,0,3,0,0.517,0.0,1,182.66,0.1796,0.5634,0,0.0629,3,0.4875,1.0,-0.0082,0,1,Vulnerable,4
UPIE-06045,MAT-06045,2017-I,2017,I,46,F,Lince,C,Nacional,Convenio empresa,Ciencias de la Salud,Fisioterapia,7,107,19,11.02,17.75,1,0,0.886,Activo,1716.04,Sin beca,0.0,0,0.0,0,0.0,0,84.5,12.0,9.0,9,83.9,1,3,2,4,1,59.4,93.8,1,2,39.4,79.4,73.7,87.5,-2,0,0,62.2,46,0.1876,28.9,22,0.321,4,1,4,2,0,0.64,0.0,0,0.0,-0.1365,0.7359,0,0.0781,4,0.5097,1.0,0.0035,0,0,En seguimiento,0
UPIE-06046,MAT-06046,2020-I,2020,I,27,M,Surco,D,Nacional,Traslado externo,Negocios,Economía,3,40,16,12.33,12.59,1,3,0.917,Desertor,449.18,PRONABEC,381.8,0,0.0,0,0.0,0,82.9,14.0,4.7,14,89.2,1,0,1,1,1,84.7,70.8,0,1,57.9,84.6,73.4,70.6,-13,1,7,139.9,58,0.5266,23.7,54,0.485,3,0,0,1,1,0.837,0.0,1,47.42,-0.0137,0.5983,1,0.1333,0,0.8129,5.0,-0.0073,0,0,Comprometido,1
UPIE-06047,MAT-06047,2021-I,2021,I,40,M,VES,C,Privado,Traslado externo,Ingeniería,Ing. Sistemas,9,118,14,10.27,12.56,3,1,0.961,Activo,1479.63,Beca parcial,542.01,15,605.3,1,2827.56,46,84.2,15.8,12.3,5,90.1,6,3,0,2,3,79.7,79.7,3,2,57.9,98.0,77.1,36.7,-10,1,10,65.1,97,0.7213,28.7,16,0.403,8,0,0,2,1,0.794,0.0,1,252.66,0.0751,0.6876,1,0.2887,1,0.452,1.0,0.0111,0,1,En seguimiento,2
UPIE-06048,MAT-06048,2021-I,2021,I,39,F,Surco,B,Privado,Examen regular,Negocios,Marketing,8,113,19,12.17,14.53,2,0,0.908,Activo,2118.24,Sin beca,0.0,0,0.0,0,0.0,0,85.0,19.0,7.7,10,85.4,3,1,0,1,2,80.2,43.3,0,0,61.8,78.8,59.6,47.0,1,1,8,108.7,57,0.4979,25.0,17,0.512,22,0,0,1,0,0.799,0.0,0,0.0,-0.3601,0.8932,1,0.0196,2,0.545,1.0,-0.0573,1,0,Comprometido,0
UPIE-06049,MAT-06049,2024-I,2024,I,35,M,Surco,D,Nacional,Examen regular,Negocios,Administración,7,105,13,16.85,13.88,0,0,0.914,Activo,615.94,PRONABEC,523.55,0,0.0,1,6797.05,28,89.7,24.4,6.1,15,100.0,7,3,1,1,0,74.9,95.5,0,1,47.3,71.8,64.5,61.7,11,1,5,48.7,112,0.9285,22.8,16,0.443,1,0,0,3,1,0.753,0.0,0,0.0,-0.3182,0.9394,0,0.0648,3,0.7628,1.0,-0.0192,0,0,Estrella,0
